8, 8, 5000, 9, 0.502007, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 5000, 9, 0.501038, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 3756, 10, 0.587741, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 3756, 10, 0.587353, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 3756, 10, 0.588774, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 2893, 11, 0.66324, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 2893, 11, 0.66253, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 2893, 11, 0.660174, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 2275, 12, 0.710236, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 2275, 12, 0.710043, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 2275, 12, 0.708228, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 1822, 13, 0.706518, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 1822, 13, 0.706343, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 1822, 13, 0.70673, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 1481, 14, 1.12654, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 1481, 14, 1.12663, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 1481, 14, 1.13249, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 1220, 15, 1.17228, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 1220, 15, 1.17339, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 8, 1220, 15, 1.17285, 0, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 625000, 1, 0.0836599, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 625000, 1, 0.0741026, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 625000, 1, 0.0741066, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 185185, 2, 0.138407, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 185185, 2, 0.136642, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 185185, 2, 0.136663, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 78125, 3, 0.179668, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 78125, 3, 0.178459, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 78125, 3, 0.181822, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 40000, 4, 0.18655, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 40000, 4, 0.18582, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 40000, 4, 0.185982, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 23148, 5, 0.153847, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 23148, 5, 0.154153, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 23148, 5, 0.157998, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 14577, 6, 0.160956, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 14577, 6, 0.165302, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 14577, 6, 0.166507, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 9765, 7, 0.152096, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 9765, 7, 0.151016, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 9765, 7, 0.150197, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 6858, 8, 0.161598, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
8, 1, 6858, 8, 0.153695, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=512', 48
